tradingSymbol,amc,fund,fundLowerCase,purchaseAllowed,redemptionAllowed,minPurchaseAmt,purchaseAmtMulti,minAdditionalPurchaseAmt,minRedemptionQty,redemptionQtyMulti,dividendType,formattedDividendType,dividendInterval,dividend,formattedDividendTypeToIDCW,lastDividendDate,lastDividendPercent,scheme,subScheme,plan,settlementType,lastPrice,lastPriceDate,changePercent,launchDate,exitLoad,exitLoadSlab,expenseRatio,oneYearPercent,twoYearPercent,threeYearPercent,fourYearPercent,fiveYearPercent,amcSipFlag,aum,manager,lockIn,risk,fileNamePath,fundPrimaryDetail,type,name,full_name,isin,haircut,value
INF767K01DN1,LICMUTUALFUND_MF,LIC MF Liquid Fund,lic mf liquid fund,TRUE,TRUE,5000,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,4013.2048,23-12-2022,0.0182,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.16,4.7986,4.0917,4.2152,4.832,5.3553,TRUE,59314800000,Mr. Rahul Singh,0,2,Coins_SVGs-166.svg,inf767k01dn1 lic mf liquid fund debt liquid growth,mf,LFG1G,LIC MF LIQUID FUND-DIRECT - GROWTH PLAN-GROWTH,INF767K01DN1,10,90
INF767K01IQ3,LICMUTUALFUND_MF,LIC MF Liquid Fund,lic mf liquid fund,FALSE,TRUE,5000,1,500,0.001,0.001,P,Dividend interim payout,INTERIM,dividend interim payout,IDCW Interim,05-12-2022,0.016,Debt,Liquid,Regular,T1,1000.1,23-12-2022,0,11-03-2002,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.3,0,-4.5622,-3.0651,-2.3077,-1.8505,FALSE,59314800000,Mr. Rahul Singh,0,2,Coins_SVGs-166.svg,inf767k01iq3 lic mf liquid fund debt liquid dividend interim payout,mf,LFDPD,LIC MF LIQUID FUND-DIVIDEND-IDCW PAYOUT,INF767K01IQ3,10,90
INF767K01IR1,LICMUTUALFUND_MF,LIC MF Liquid Fund,lic mf liquid fund,FALSE,FALSE,5000,1,500,0.001,0.001,R,Dividend reinvest,INTERIM,dividend reinvest,Dividend reinvest,05-12-2022,0.016,Debt,Liquid,Regular,T1,1000.1,23-12-2022,0,11-03-2002,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.3,0,-4.5622,-3.0651,-2.3077,-1.8505,FALSE,59314800000,Mr. Rahul Singh,0,2,Coins_SVGs-166.svg,inf767k01ir1 lic mf liquid fund debt liquid dividend reinvest,mf,LFDPR,LIC MF LIQUID FUND-DIVIDEND-IDCW REINVESTMENT,INF767K01IR1,10,90
INF767K01IS9,LICMUTUALFUND_MF,LIC MF Liquid Fund,lic mf liquid fund,FALSE,TRUE,5000,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,3967.041,23-12-2022,0.0179,11-03-2002,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.3,4.6518,3.9457,4.0695,4.6869,5.209,FALSE,59314800000,Mr. Rahul Singh,0,2,Coins_SVGs-166.svg,inf767k01is9 lic mf liquid fund debt liquid growth,mf,LFGPG,LIC MF LIQUID FUND-GROWTH-GROWTH,INF767K01IS9,10,90
INF769K01788,MIRAEASSET,Mirae Asset Cash Management Fund,mirae asset cash management fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2299.7007,23-12-2022,0.0179,05-01-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.27,4.7516,4.0209,4.0896,4.717,5.2387,FALSE,61726200000,Mr. Abhishek Iyer,0,2,Coins_SVGs-180.svg,inf769k01788 mirae asset cash management fund debt liquid growth,mf,MIRAECFGPG,MIRAE ASSET CASH MANAGEMENT FUND - GROWTH OPTION,INF769K01788,10,90
INF769K01812,MIRAEASSET,Mirae Asset Cash Management Fund,mirae asset cash management fund,FALSE,FALSE,5000,1,1000,0.001,0.001,R,Dividend reinvest,WEEKLY,dividend reinvest,Dividend reinvest,21-12-2022,0.142,Debt,Liquid,Regular,T1,1152.9747,23-12-2022,0.0179,05-01-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.27,0.0256,0.0184,-0.0115,-0.0095,0.0004,FALSE,61726200000,Mr. Abhishek Iyer,0,2,Coins_SVGs-180.svg,inf769k01812 mirae asset cash management fund debt liquid dividend reinvest,mf,MIRAECFDWR,MIRAE ASSET CASH MANAGEMENT FUND - WEEKLY IDCW REINVESTMENT,INF769K01812,10,90
INF769K01838,MIRAEASSET,Mirae Asset Cash Management Fund,mirae asset cash management fund,FALSE,TRUE,5000,1,1000,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,24-11-2022,0.607,Debt,Liquid,Regular,T1,1158.1846,23-12-2022,0.0179,05-01-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.27,0.248,0.1353,0.039,-0.0051,0.0041,FALSE,61726200000,Mr. Abhishek Iyer,0,2,Coins_SVGs-180.svg,inf769k01838 mirae asset cash management fund debt liquid dividend monthly payout,mf,MIRAECFDMD,MIRAE ASSET CASH MANAGEMENT FUND - MONTHLY IDCW PAYOUT,INF769K01838,10,90
INF769K01CM1,MIRAEASSET,Mirae Asset Cash Management Fund,mirae asset cash management fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,2333.2673,23-12-2022,0.0182,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.17,4.8546,4.1222,4.1925,4.8126,5.3364,TRUE,61726200000,Mr. Abhishek Iyer,0,2,Coins_SVGs-180.svg,inf769k01cm1 mirae asset cash management fund debt liquid growth,mf,MIRAECFD1,MIRAE ASSET CASH MANAGEMENT FUND - DIRECT PLAN - GROWTH,INF769K01CM1,10,90
INF769K01CN9,MIRAEASSET,Mirae Asset Cash Management Fund,mirae asset cash management fund,TRUE,TRUE,5000,1,1000,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,24-11-2022,0.607,Debt,Liquid,Direct,T1,1140.5345,23-12-2022,0.0182,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070% If redemption/switch out within 2 days from the date of allotment: 0.0065% If redemption/switch out within 3 days from the date of allotment: 0.0060% If redemption/switch out within 4 days from the date of allotment: 0.0055% If redemption/switch out within 5 days from the date of allotment: 0.0050% If redemption/switch out within 6 days from the date of allotment: 0.0045% If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.17,0.2486,0.1349,0.039,-0.0044,0.0049,TRUE,61726200000,Mr. Abhishek Iyer,0,2,Coins_SVGs-180.svg,inf769k01cn9 mirae asset cash management fund debt liquid dividend monthly payout,mf,MIRAECFD4,MIRAE ASSET CASH MANAGEMENT FUND - DIRECT PLAN - MONTHLY IDCW PAYOUT,INF769K01CN9,10,90
INF769K01FE1,MIRAEASSET,Mirae Asset Overnight Fund,mirae asset overnight fund,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,1126.4233,23-12-2022,0.0174,15-10-2019,0,Nil,0.21,4.5782,3.8618,3.7355,0,0,FALSE,4845600000,Mr. Abhishek Iyer,0,1,Coins_SVGs-180.svg,inf769k01fe1 mirae asset overnight fund debt overnight growth,mf,MIRAEONRG,MIRAE ASSET OVERNIGHT FUND - REGULAR GROWTH PLAN,INF769K01FE1,10,90
INF769K01FG6,MIRAEASSET,Mirae Asset Overnight Fund,mirae asset overnight fund,TRUE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Direct,T1,1129.8749,23-12-2022,0.0177,15-10-2019,0,Nil,0.12,4.6744,3.9573,3.8342,0,0,TRUE,4845600000,Mr. Abhishek Iyer,0,1,Coins_SVGs-180.svg,inf769k01fg6 mirae asset overnight fund debt overnight growth,mf,MIRAEOND1,MIRAE ASSET OVERNIGHT FUND - DIRECT PLAN - GROWTH,INF769K01FG6,10,90
INF789F01604,UTIMUTUALFUND_MF,UTI Overnight Fund,uti overnight fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Overnight,Regular,T1,2988.7831,23-12-2022,0.0172,24-11-2003,0,Nil,0.12,4.5793,3.8475,3.6966,4.1862,4.4998,FALSE,88119200000,Mr. Amit Sharma,0,1,Coins_SVGs-271.svg,inf789f01604 uti overnight fund debt overnight growth,mf,UTIGSECSTP,UTI OVERNIGHT FUND - GROWTH PLAN,INF789F01604,10,90
INF789F01646,UTIMUTUALFUND_MF,UTI Gilt Fund,uti gilt fund,FALSE,TRUE,20000,1,500,0.001,0.001,P,Dividend semi annual payout,SEMI ANNUAL,dividend semi annual payout,IDCW Semi Annual,25-09-2014,4.676,Debt,Gilt,Regular,T1,32.2228,23-12-2022,-0.0149,21-01-2002,0,Nil,0.94,2.9233,2.7605,5.1401,6.6276,6.546,FALSE,5251900000,Mr. Sudhir Agrawal,0,2,Coins_SVGs-271.svg,inf789f01646 uti gilt fund debt gilt dividend semi annual payout,mf,UTIGILTLTP,UTI GILT FUND-REGULAR DIVIDEND PLAN-IDCW PAYOUT,INF789F01646,10,90
INF789F01661,UTIMUTUALFUND_MF,UTI Gilt Fund,uti gilt fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Gilt,Regular,T1,51.9471,23-12-2022,-0.015,21-01-2002,0,Nil,0.92,2.9232,2.7605,5.14,6.6276,6.5459,FALSE,5251900000,Mr. Amandeep Singh Chopra,0,2,Coins_SVGs-271.svg,inf789f01661 uti gilt fund debt gilt growth,mf,UTIGILTLTP,UTI GILT FUND-REGULAR REGULAR GROWTH,INF789F01661,10,90
INF789F01BF5,UTIMUTUALFUND_MF,UTI Money Market Fund - Retail Plan,uti money market fund - retail plan,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,5962.6592,23-12-2022,0.0203,23-04-1997,0,Nil,0.06,4.338,3.7785,4.3564,5.1539,5.5503,FALSE,75837900000,Mr. Amandeep Singh Chopra,0,3,Coins_SVGs-271.svg,inf789f01bf5 uti money market fund - retail plan debt money market growth,mf,UTIMMFGP,UTI MONEY MARKET FUND-DISCONTINUED REGULAR PLAN-GROWTH,INF789F01BF5,10,90
INF789F01PG3,UTIMUTUALFUND_MF,UTI Liquid Fund - Cash Plan,uti liquid fund - cash plan,FALSE,FALSE,20000,1,500,0.001,0.001,R,Dividend reinvest,DAILY,dividend reinvest,Dividend reinvest,05-12-2022,0.02,Debt,Liquid,Regular,T1,1069.9122,23-12-2022,0.018,10-12-2003,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.23,-0.0891,1.5767,1.6236,1.2153,0.971,FALSE,2.63941E+11,Mr. Amandeep Singh Chopra,0,3,Coins_SVGs-271.svg,inf789f01pg3 uti liquid fund - cash plan debt liquid dividend reinvest,mf,CPIDR,UTI LIQUID CASH PLAN-REGULAR DAILY DIVIDEND PLAN-IDCW REINVESTMENT,INF789F01PG3,10,90
INF789F01PH1,UTIMUTUALFUND_MF,UTI Liquid Fund - Cash Plan,uti liquid fund - cash plan,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,3596.7561,23-12-2022,0.018,23-06-2003,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.23,4.7524,4.007,4.0775,4.7239,5.2638,FALSE,2.63941E+11,Mr. Amandeep Singh Chopra,0,3,Coins_SVGs-271.svg,inf789f01ph1 uti liquid fund - cash plan debt liquid growth,mf,CPIGG,UTI LIQUID CASH PLAN - REGULAR GROWTH,INF789F01PH1,10,90
INF789F01PI9,UTIMUTUALFUND_MF,UTI Liquid Fund - Cash Plan,uti liquid fund - cash plan,FALSE,TRUE,20000,1,500,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,01-12-2022,0.535,Debt,Liquid,Regular,T1,1054.0283,23-12-2022,0.018,23-06-2003,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.23,2.1047,1.3124,0.8338,0.5943,0.498,FALSE,2.63941E+11,Mr. Amandeep Singh Chopra,0,3,Coins_SVGs-271.svg,inf789f01pi9 uti liquid fund - cash plan debt liquid dividend monthly payout,mf,CPIMD,UTI LIQUID CASH PLAN-REGULAR MONTHLY DIVIDEND PLAN-IDCW PAYOUT,INF789F01PI9,10,90
INF789F01PX8,UTIMUTUALFUND_MF,UTI Money Market Fund,uti money market fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,2556.881,23-12-2022,0.0216,13-07-2009,0,Nil,0.27,4.8488,4.2941,4.8781,5.6803,6.0827,FALSE,75837900000,Mr. Anurag Mittal,0,3,Coins_SVGs-271.svg,inf789f01px8 uti money market fund debt money market growth,mf,MMIGG,UTI MONEY MARKET FUND-REGULAR GROWTH,INF789F01PX8,10,90
INF789F01XQ6,UTIMUTUALFUND_MF,UTI Liquid Fund - Cash Plan,uti liquid fund - cash plan,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Direct,T1,3621.303,23-12-2022,0.0183,01-01-2013,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.14,4.8515,4.1033,4.1755,4.8136,5.3481,FALSE,2.63941E+11,Mr. Amandeep Singh Chopra,0,3,Coins_SVGs-271.svg,inf789f01xq6 uti liquid fund - cash plan debt liquid growth,mf,CPD2G,UTI LIQUID CASH PLAN-DIRECT GROWTH,INF789F01XQ6,10,90
INF789F01XV6,UTIMUTUALFUND_MF,UTI Money Market Fund,uti money market fund,TRUE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Direct,T1,2582.5661,23-12-2022,0.0218,01-01-2013,0,Nil,0.2,4.9324,4.3824,4.9717,5.7814,6.1917,TRUE,75837900000,Mr. Anurag Mittal,0,3,Coins_SVGs-271.svg,inf789f01xv6 uti money market fund debt money market growth,mf,MMD2G,UTI MONEY MARKET FUND-DIRECT GROWTH,INF789F01XV6,10,90
INF789FA1J09,UTIMUTUALFUND_MF,UTI Liquid Fund - Cash Plan,uti liquid fund - cash plan,FALSE,TRUE,20000,1,500,0.001,0.001,P,Dividend fortnightly payout,FORTNIGHTLY,dividend fortnightly payout,IDCW Fortnightly,12-12-2022,0.343,Debt,Liquid,Regular,T1,1156.2082,23-12-2022,0.018,23-08-2016,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.23,0.0744,0.0437,0.0039,-0.0173,1.1819,FALSE,2.63941E+11,Mr. Amandeep Singh Chopra,0,3,Coins_SVGs-271.svg,inf789fa1j09 uti liquid fund - cash plan debt liquid dividend fortnightly payout,mf,CPFTD,UTI LIQUID CASH PLAN-REGULAR FORTNIGHTLY DIVIDEND PLAN-IDCW PAYOUT,INF789FA1J09,10,90
INF789FA1K22,UTIMUTUALFUND_MF,UTI Liquid Fund - Cash Plan,uti liquid fund - cash plan,TRUE,TRUE,20000,1,500,0.001,0.001,P,Dividend payout,null,dividend payout,IDCW Payout,,0,Debt,Liquid,Direct,T1,1504.1044,23-12-2022,0.0183,04-10-2016,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.14,4.8515,4.1033,4.1756,4.8133,5.3479,FALSE,2.63941E+11,Mr. Amandeep Singh Chopra,0,3,Coins_SVGs-271.svg,inf789fa1k22 uti liquid fund - cash plan debt liquid dividend payout,mf,CPD6D,UTI LIQUID CASH PLAN-DIRECT QUARTERLY DIVIDEND PLAN-IDCW PAYOUT,INF789FA1K22,10,90
INF789FA1M61,UTIMUTUALFUND_MF,UTI Money Market Fund,uti money market fund,TRUE,TRUE,20000,1,500,0.001,0.001,P,Dividend payout,null,dividend payout,IDCW Payout,,0,Debt,Money Market,Direct,T1,1370.5095,23-12-2022,0.0218,28-09-2016,0,Nil,0.2,4.962,4.3977,4.9884,5.7941,0,TRUE,75837900000,Mr. Anurag Mittal,0,3,Coins_SVGs-271.svg,inf789fa1m61 uti money market fund debt money market dividend payout,mf,MMD6D,UTI MONEY MARKET FUND-DIRECT QUARTERLY DIVIDEND PLAN-IDCW PAYOUT,INF789FA1M61,10,90
INF843K01344,EDELWEISSMUTUALFUND_MF,Edelweiss Money Market Fund,edelweiss money market fund,FALSE,TRUE,5000,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,24.0426,23-12-2022,0.0258,27-06-2008,0,Nil,0.98,3.4121,3.1281,4.2842,6.2069,6.1572,FALSE,3532800000,Mr. Dhawal Dalal,0,2,Coins_SVGs-61.svg,inf843k01344 edelweiss money market fund debt money market growth,mf,JARGR,EDELWEISS MONEY MARKET FUND - REGULAR PLAN - GROWTH OPTION,INF843K01344,10,90
INF843K01351,EDELWEISSMUTUALFUND_MF,Edelweiss Money Market Fund,edelweiss money market fund,FALSE,TRUE,5000,1,500,0.001,0.001,P,Dividend interim payout,Interim,dividend interim payout,IDCW Interim,26-11-2018,0.32,Debt,Money Market,Regular,T1,22.6153,23-12-2022,0.0257,27-06-2008,0,Nil,0.98,3.4145,3.1307,4.2866,6.2089,6.1586,FALSE,3532800000,Mr. Dhawal Dalal,0,2,Coins_SVGs-61.svg,inf843k01351 edelweiss money market fund debt money market dividend interim payout,mf,JARDI,EDELWEISS MONEY MARKET FUND - REGULAR PLAN - IDCW PAYOUT,INF843K01351,10,90
INF843K01377,EDELWEISSMUTUALFUND_MF,Edelweiss Money Market Fund - Institutional Plan,edelweiss money market fund - institutional plan,FALSE,TRUE,5000,1,1000,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Money Market,Regular,T1,20.5761,23-12-2022,0.0253,27-06-2008,0,Nil,1.01,3.4094,3.1257,4.2831,6.2062,6.1564,FALSE,3532800000,Mr. Dhawal Dalal,0,2,Coins_SVGs-61.svg,inf843k01377 edelweiss money market fund - institutional plan debt money market growth,mf,JAIGR,EDELWEISS MONEY MARKET FUND - INSTITUTIONAL PLAN - GROWTH OPTION,INF843K01377,10,90
INF846K01412,AXISMUTUALFUND_MF,Axis Liquid Fund,axis liquid fund,FALSE,TRUE,500,1,500,0.001,0.001,G,Growth,null,growth,Growth,,0,Debt,Liquid,Regular,T1,2439.0292,23-12-2022,0.0181,08-10-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,4.7963,4.0314,4.1264,4.7623,5.2959,FALSE,2.99805E+11,Mr. Devang Shah,0,2,Coins_SVGs-05.svg,inf846k01412 axis liquid fund debt liquid growth,mf,AXISCFGP,AXIS LIQUID FUND - REGULAR GROWTH,INF846K01412,10,90
INF846K01420,AXISMUTUALFUND_MF,Axis Liquid Fund,axis liquid fund,FALSE,FALSE,5000,1,1000,0.001,0.001,R,Dividend reinvest,Daily,dividend reinvest,Dividend reinvest,23-12-2022,0.018,Debt,Liquid,Regular,T1,1001.3998,23-12-2022,0,08-10-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,0,0,0,0,0.0105,FALSE,2.99805E+11,Mr. Devang Shah,0,2,Coins_SVGs-05.svg,inf846k01420 axis liquid fund debt liquid dividend reinvest,mf,AXISCFDD,AXIS LIQUID FUND - REGULAR DAILY IDCW REINVESTMENT,INF846K01420,10,90
INF846K01438,AXISMUTUALFUND_MF,Axis Liquid Fund,axis liquid fund,FALSE,TRUE,5000,1,1000,0.001,0.001,P,Dividend weekly payout,Weekly,dividend weekly payout,IDCW Weekly,19-12-2022,0.117,Debt,Liquid,Regular,T1,1002.8649,23-12-2022,0.0181,08-10-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,0.0523,0.0299,0.0257,-0.0099,0.0015,FALSE,2.99805E+11,Mr. Devang Shah,0,2,Coins_SVGs-05.svg,inf846k01438 axis liquid fund debt liquid dividend weekly payout,mf,AXISCFWD,AXIS LIQUID FUND - REGULAR WEEKLY IDCW PAYOUT,INF846K01438,10,90
INF846K01446,AXISMUTUALFUND_MF,Axis Liquid Fund,axis liquid fund,FALSE,FALSE,5000,1,1000,0.001,0.001,R,Dividend reinvest,Weekly,dividend reinvest,Dividend reinvest,19-12-2022,0.117,Debt,Liquid,Regular,T1,1002.8649,23-12-2022,0.0181,08-10-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,0.0523,0.0299,0.0257,-0.0099,0.0015,FALSE,2.99805E+11,Mr. Devang Shah,0,2,Coins_SVGs-05.svg,inf846k01446 axis liquid fund debt liquid dividend reinvest,mf,AXISCFWD,AXIS LIQUID FUND - REGULAR WEEKLY IDCW REINVESTMENT,INF846K01446,10,90
INF846K01453,AXISMUTUALFUND_MF,Axis Liquid Fund,axis liquid fund,FALSE,TRUE,5000,1,1000,0.001,0.001,P,Dividend monthly payout,MONTHLY,dividend monthly payout,IDCW Monthly,25-11-2022,0.552,Debt,Liquid,Regular,T1,1006.2405,23-12-2022,0.0181,08-10-2009,0.007,If redeemed/switched out within 1 day from the date of allotment: 0.0070%If redemption/switch out within 2 days from the date of allotment: 0.0065%If redemption/switch out within 3 days from the date of allotment: 0.0060%If redemption/switch out within 4 days from the date of allotment: 0.0055%If redemption/switch out within 5 days from the date of allotment: 0.0050%If redemption/switch out within 6 days from the date of allotment: 0.0045%If redemption/switch out 7 days onwards from the date of allotment: Nil.,0.22,0.2398,0.1449,0.0466,-0.0036,0.0262,FALSE,2.99805E+11,Mr. Devang Shah,0,2,Coins_SVGs-05.svg,inf846k01453 axis liquid fund debt liquid dividend monthly payout,mf,AXISCFDP,AXIS LIQUID FUND - REGULAR MONTHLY IDCW PAYOUT,INF846K01453,10,90
